id,gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,career_aspiration,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score,EXT,AGR,CON,NEG,OPE,coding,cooking,dancing,gaming,music,painting,photography,reading,sports,tech,travel,writing,age_13-18,age_18-25,age_26-30,age_31-40,age_41-50,age_60
958,1,1,0.9,1,0.37123393,4,0.654350607,0.815020745,0.781605346,0.554030601,0.706407023,0.305416802,0.521753095,0.355598702,0.501409927,0.478989265,0.400915959,0.798341779,0,0,0,0,0,0,0,0,1,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
959,1,1,0.3,1,0.369613281,4,0.691530438,0.50220781,0.720370782,0.52117828,0.8790102,0.382966524,0.553343513,0.762673249,0.833778869,0.366415825,0.490824471,0.169671503,0,1,0,0,0,0,1,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
960,0,0,0.6,1,0.396544024,4,0.667547469,0.390942483,0.580945672,0.211191406,0.744392579,0.440649379,0.258345506,0.084516925,0.72525412,0.351073373,0.718960476,0.073596746,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
961,1,0,0.1,0,0.511079534,4,0.346599398,0.530611008,0.730118398,0.818787906,0.71217433,0.667088499,0.633879831,0.637931811,0.325212659,0.493505464,0.872814293,0.988721374,0,0,1,0,0,1,1,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
962,1,0,0.8,0,0.235487337,4,0.754456093,0.779036219,0.354071532,0.457342958,0.47182133,0.591157908,0.540957388,0.643892684,0.181148019,0.572282652,0.788480948,0.229806652,0,0,0,0,0,0,0,0,0,0,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
963,0,0,0.9,0,0.647907033,4,0.523483998,0.678675532,0.276091614,0.462789556,0.781116271,0.72889729,0.680811873,0.76791336,0.967467089,0.102468326,0.181925329,0.327142544,0,0,0,0,0,1,1,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
964,1,0,0.3,0,0.43153473,4,0.76463589,0.635387115,0.222244241,0.447538366,0.594353771,0.434589811,0.922457079,0.642034197,0.648570557,0.782890287,0.415839654,0.362393961,1,0,0,0,0,0,1,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
965,1,0,0,0,0.355283642,4,0.511720573,0.419559596,0.538048016,0.51041417,0.566828679,0.839334764,0.473450038,0.252590676,0.274771646,0.495621126,0.284025771,0.781492277,0,0,1,0,0,0,0,0,0,1,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
966,1,1,1,0,0.461195584,4,0.371205166,0.72271741,0.368479989,0.684752419,0.50292129,0.623472071,0.53841473,1,0.510632648,0.29453134,0.774993208,0.546620989,0,0,0,1,0,0,0,0,0,0,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
967,0,1,1,1,0.418037276,4,0.598954803,0.524399113,0.629141888,0.433818597,0.575764746,0.499151984,0.672912654,0.583861403,0.523542753,0.435924358,0.432004234,0.299760869,0,1,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
968,1,0,0.8,0,0.299319462,4,0.423516241,0.530427519,0.437508424,0.518190015,0.707525413,0.739793931,0.640056143,0.649857202,0.439342331,0.650103029,0.555228975,0.487109514,0,0,0,0,0,0,0,0,0,1,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
969,0,1,0.8,1,0.51577662,4,0.703315294,0.734584449,0.681323114,0.705862128,0.613879966,0.544897494,0.746971639,0.482643997,0.911554263,0.318656054,0.46599327,0.484087276,0,0,0,0,1,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
970,0,1,0.4,0,0.558316579,4,0.714836358,0.568844672,0.512830408,0.671805522,0.694481001,0.573247578,0.264622707,0.074431899,0.78733913,0.403855151,0.628005617,0.876711309,0,0,1,0,0,0,0,1,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
971,1,1,0.6,0,0.366661271,4,0.2522387,0.647305785,0.672019082,0.673219354,0.440813859,0.533632818,0.611579655,0.435314875,0.542421092,0.630700006,0.84839052,0.866816011,0,1,1,0,0,0,1,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
972,1,0,0.3,1,0.563330499,4,0.570194177,0.598600373,0.52696423,0.642805468,0.636897252,0.410284564,0.405890331,0.219698592,0.358967358,0.611100876,0.297398391,0.84983112,0,0,0,0,1,0,1,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
973,0,1,0,0,0.423473725,4,0.601113784,0.356525337,0.619447353,0.506540176,0.504959329,0.458100282,0.567781555,0.114932741,0.513535401,0.603090749,0,0.767006513,0,0,0,1,1,0,1,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
974,0,1,0.7,0,0.535126199,4,0.843098495,0.40017225,0.930986763,0.77911118,0.495903257,0.654401297,0.527802683,0.48528307,0.958500264,0.342193555,0.702836657,0.626702416,0,0,0,0,1,0,0,0,0,1,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
975,0,0,0.3,0,0.269856557,4,0.527832138,0.722302954,0.491936812,0.564927014,0.770200444,0.413033395,0.771389648,0.783310909,0.498177878,0.787479432,0.882878091,0.377093977,1,0,0,0,0,0,0,0,1,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
976,1,0,0.1,0,0.527654891,4,0.615688053,0.371238588,0.151060057,0.535892561,0.720487837,0.816547802,0.476678358,0.472712594,0.802758395,0.60352046,1,0.190892334,0,0,0,0,0,0,0,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
977,1,1,0.6,0,0.472597288,4,0.893819841,0.527527716,0.67471403,0.567203895,0.62791994,0.861803572,0.751838092,0.554467252,0.41343801,0.470559484,1,0.32091345,1,0,0,0,0,1,0,1,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
978,0,1,0.3,0,0.36879307,4,0.858129886,0.668052623,0.31111308,0.478727888,0.353050196,0.505961417,0.614458569,0.906831136,0.608802133,0.532420289,0.52173832,0.486950535,1,0,0,0,0,1,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
979,0,1,1,0,0.346421187,4,0.880003085,0.711217891,0.318722077,0.819231182,0.600644661,0.627054458,0.666563348,0.369071184,0,0.301578017,0.353195603,0.310733804,1,0,0,0,0,0,1,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
980,1,0,0,1,0.534164729,4,0.725488279,0.515615687,0.819697963,0.638653732,0.859040339,0.42882491,0.50459402,0.324425956,0.275861404,0.895148368,0.327794077,0.045025486,1,0,0,1,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
981,1,1,1,1,0.354158463,4,0.441765054,0.490620141,0.745196003,0.750316644,0.571891418,0.599059483,0.500669381,0.573601922,0.082845981,0.492307331,0.60190005,0.052758849,0,0,0,1,0,0,1,0,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
982,0,0,0.6,0,0.376585275,4,0.348540794,0.365782314,0.505454059,0.791898576,0.840673138,0.435659654,0.65743719,0.452964706,0.202857625,0.158372076,0.544933602,0.441924464,0,0,0,0,0,0,1,0,1,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
983,0,0,0.7,0,0.384122409,4,0.424995354,0.735033349,0.773581261,0.374267244,0.663277527,0.602582911,0.409744576,0.745327173,0.642521667,0.875551701,0.70460157,0.390926938,0,0,0,0,0,0,0,0,1,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
984,0,1,0.8,0,0.589891411,4,0.250673862,0.230769818,0.454711108,0.510592492,0.661837924,0.190583641,0.464297547,1,0.66304392,0.56639365,0.410625694,0.620244999,0,0,0,0,1,0,0,0,0,1,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
985,1,1,0.7,0,0.362742709,4,0.681666689,0.555242128,0.550873704,0.576560114,0.860835249,0.52540468,0.39231284,0.622623462,0.602506116,0.667532247,0.827165086,0.202585364,0,1,1,0,1,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
986,0,0,0.3,1,0.344455577,4,0.769703424,0.600778529,0.793972606,0.740555241,0.687140314,0.781039222,0.786618361,0.130880275,0.028492454,0.41887931,0.456743882,0.717667408,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
987,0,0,0.1,0,0.433212139,4,0.618103416,0.422745076,0.874391719,0.823352682,0.647297229,0.536212809,0.609956319,0.507268566,0.698999811,0.471283146,0.450243592,0.378156635,0,0,0,0,1,0,0,1,0,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
988,1,0,0.4,0,0.447100126,4,0.5994783,0.748405399,0.490855581,0.876528921,0.549547066,0.390360652,0.656399402,0.956477205,0.462221794,0.475974736,0.445797003,0.225988929,0,0,0,0,0,0,0,1,1,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
989,1,1,0.7,1,0.371473818,4,0.55342719,0.694637973,0.437277087,0.693951536,0.518088053,0.186056524,0.600423245,0.880649073,0.733429254,0.598975719,0.041320817,0.155347439,1,1,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
990,0,0,0.2,1,0.612103583,4,0.882811579,0.684347756,0.810802917,0.45519581,0.829191584,0.410759998,0.737408408,0.446620454,0.586556559,0.59520137,0.414931631,0.70178748,0,0,0,0,1,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
991,0,0,0.8,0,0.529895839,4,0.567095764,0.390157368,0.210442242,0.50149662,0.497153355,0.336286495,0.788491663,1,0.464397897,0.753134057,0.605151089,0.587940855,0,0,0,0,1,1,0,0,0,0,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
992,0,0,0.1,0,0.39192737,4,0.419406255,0.598453597,0.372680857,0.292666884,0.614225604,0.418270506,0.755047082,0.280301097,0.46640905,0.190747542,0.543544731,0.030002049,0,1,1,0,0,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
993,1,0,0,1,0.57926299,4,0.623477053,0.670595247,0.556686241,0.267745774,0.5642665,0.275627327,0.436053867,0.578306169,0.800162323,0.896372642,0.480759433,0.896041398,0,0,0,0,1,0,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
994,0,0,0,1,0.405229749,4,0.494697336,0.412481718,0.247556202,0.300831283,0.566813381,0.437433434,0.36987449,0.31447249,0.383078635,0.121574743,0.436052837,0.075984683,1,0,0,0,0,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
995,1,0,0.8,0,0.486213072,4,0.472985276,0.952166311,0.842831919,0.507666788,0.514288136,0.092748919,0.629716009,0.540218456,0.807375024,0.682815682,0.791465434,0.78494615,0,1,1,0,0,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
996,1,1,0.4,0,0.546935865,4,0.825468454,0.515956673,0.890527961,0.404994239,0.424943922,0.109705136,0.524933206,0.439653194,0.191153068,0.903421068,0.070541379,0.609173342,1,0,1,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
997,1,0,0.6,0,0.384389928,4,0.859415541,0.489793306,0.592765974,0.465690082,0.390487298,0.840885113,0.766570405,0.527308333,0.564665756,0.101604784,0.621943676,0.654974705,1,0,0,0,0,0,0,0,0,0,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
998,0,0,0.9,1,0.349866882,4,0.588802559,0.427654156,0.846716407,0.649545365,0.394497785,0.806731357,0.565016098,0.297330345,0.472394565,0.846201504,0.379240725,0.107541836,0,0,0,0,0,1,0,0,0,1,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
999,1,0,0.2,0,0.337890946,4,0.553042899,0.530464054,0.744664744,0.813570048,0.636261156,0.441731548,0.561806299,0.367690811,0.815097783,0.251333769,0.527408157,0.551542568,0,0,1,0,0,1,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1000,1,1,0.7,1,0.434326956,7,0.088198388,0.438327346,0.513786442,0.472073058,0.391981259,0.79650293,0.53180128,0.414352644,0.24132095,0.174764249,0.417342572,0.338240242,1,0,0,0,0,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1001,0,1,0,0,0.284557442,7,0.581575933,0.549832467,0.34849195,0.726995735,0.907937712,0.695552863,0.300207806,1,0.533032393,0.600776414,0,0.809930186,0,0,0,1,0,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1002,1,0,0.4,0,0.624050658,7,0.578175316,0.637119228,0.800874259,0.509990349,0.682135829,0.833715905,0.702608535,0.047733841,0.439047487,0.478884761,0.535253436,0.389803521,0,0,0,0,0,0,0,0,0,1,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1003,1,0,0.8,0,0.395946457,7,0.656541844,0.430564921,0.642194528,0.808857588,0.461617616,0.756384372,0.376342403,0.211243394,0.380116655,0.287471801,0.104895866,0.455491152,0,0,1,1,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1004,0,0,0.3,0,0.4845931,7,0.600361342,0.537184807,0.636351469,0.61805177,0.494317717,0.254042831,0.655847649,0.435124356,0.510438513,0.771694571,0.774382348,0.294764312,0,0,0,0,1,0,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1005,1,0,0.1,1,0.421599664,7,0.559862038,0.348639766,0.441365665,1,0.638626738,0.43495712,0.776179108,0.455512954,0.495008182,0.313449313,0.42344756,0.659669943,0,0,0,0,0,0,0,1,1,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1006,0,0,0.4,0,0.520957934,7,0.455395107,0.364051703,0.516586821,0.469975085,0.708695683,0.339719184,0.402602798,0.268003908,0.270466207,0.705933496,0.556596025,0.676685298,1,1,0,0,0,1,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1007,1,0,0.9,1,0.551400216,7,0.727396347,0.932562039,0.352639016,0.486306544,0.201354523,0.431760997,0.732671126,0.878527948,0.593046085,0.649403727,0.259858853,0.716748202,0,0,0,1,1,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1008,1,0,0.2,0,0.360997588,7,0.631370464,0.829327364,0.472989621,0.353331173,0.804883557,0.562597238,0.788853412,0.577516028,0.232652259,0.780777478,0.488201545,0.384765628,1,0,0,0,0,0,0,1,0,0,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1009,1,0,0.2,0,0.417910069,7,0.481905158,0.573137815,0.379370784,0.467914766,0.633696811,0.782365775,0.337914332,0.35173497,0,0.884596397,0.680633686,0.523289807,0,0,0,1,0,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1010,1,0,0.7,0,0.283304259,7,0.625090525,0.750948948,0.537998765,0.471572783,0.7286662,0.440199003,0.77705767,0.854803491,0.63422775,0.308287499,0.436120959,0.103673527,0,0,0,1,1,0,1,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1011,0,0,0.1,0,0.479258673,7,0.777909063,0.729044007,0.58336137,0.383749027,0.656940548,0.55141635,0.718143859,0.733189864,0.421372108,0.381877732,0.427985273,0.426126431,0,0,0,0,0,0,1,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1012,1,0,0.2,0,0.44534051,7,0.658585348,0,0.833806497,0.471103804,0.467894472,0.590766679,0.370069838,0.556835349,0.472009675,0.928327913,0.441672966,0.206179596,0,0,0,0,0,1,0,1,0,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1013,1,1,0.1,1,0.50808656,7,0.578294473,0.437856783,0.595488957,0.77803443,0.385269443,0.50561702,0.594800641,0.426259065,0.871587378,0.33262225,0.951991458,0.098313782,0,0,1,0,0,1,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1014,1,0,0.3,0,0.496583673,7,0.548526308,0.506036348,0.681777039,0.444297693,0.718009852,0.566846456,0.686846828,0.68339329,0.456847566,0.339956114,0.645241791,0.948199334,1,0,0,0,0,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1015,1,0,0,1,0.475314049,7,0.462539739,0.887090645,0.335664827,0.601042326,0.872089293,0.837577274,0.661678183,0.65851253,0.361275612,0.301937833,0.723292314,0.441322925,1,0,0,1,0,0,0,0,0,1,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1016,0,0,0.5,1,0.455251953,7,0.58903463,0.670738254,0.579156033,0.570731391,0.710581145,0.394351061,1,0.340759059,1,0.148004029,0.616630678,0.637624688,0,0,1,1,0,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1017,0,0,0.9,0,0.296169047,7,0.645007145,0.682371625,0.570092917,0.653917735,0.510272053,0.800595783,0.697262247,0.352572249,0.576915523,0.688483259,0,1,1,0,0,0,1,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1018,1,1,0.9,0,0.379301757,7,0.758896201,0.548398275,0.364882778,0.51521114,0.353872216,0.499987786,0.450223704,0.459492715,0.791372577,0.684735488,0.229986484,0.759742502,0,1,0,0,0,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1019,1,0,0.9,1,0.431293422,7,0.640804563,0.507668343,0.60952419,0.615055075,0.776138889,0.801542358,0.29265934,0.663160693,0.476906844,0.372375165,0.026250255,0.57345783,1,0,1,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1020,1,1,0.8,0,0.391389946,7,0.353036637,0.740615904,0.756703783,0.558512011,0.857050571,0.518434968,0.594701444,0.113522821,0.381948783,0.808944598,0.601167265,0.762626138,0,0,1,0,1,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1021,0,1,0.1,0,0.473325741,7,0.451855132,0.421290835,0.907547304,0.348393606,0.662681368,0.586561306,0.442764245,0.506490339,0.043285007,0.898344065,0.652903594,0.446244247,1,0,0,1,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1022,0,0,0.9,0,0.458519413,7,0.720917705,0.527313626,0.578314049,0.509383684,0.531969459,0.514268314,0.63802804,0.260319651,0.219218415,0.747022718,0.3267481,0.576289519,0,0,0,1,0,0,0,0,0,1,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1023,1,1,0.6,0,0.340716243,7,0.370858884,0.743879676,0.428742657,0.998213146,0.587588703,0.154159484,0.779038912,0.507679266,0.608540544,0.406888853,0.482539631,0.174653173,1,0,0,0,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1024,0,0,0.8,0,0.297467014,7,0.686341648,0.371616403,0.392805051,0.547316116,0.716472096,0.392651988,0.870748341,0.713627483,0.257511963,0.406212626,1,0.903648684,0,1,0,0,0,1,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1025,1,1,0,0,0.343275962,7,0.433900256,0.47217934,0.46108482,0.482530571,0.469237712,0.681475339,0.757399022,0.708524229,0.781590836,0.514770954,0.569436652,0.300028676,1,0,0,0,0,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1026,1,0,0.9,1,0.511951798,7,0.648617546,0.683506304,0.393304089,0.413998608,0.564098766,0.621457969,0.627514654,0.731643631,0.736689205,0.21837666,0.654552607,0.735409455,1,0,0,0,0,0,0,0,1,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1027,1,0,0.5,0,0.421853713,7,0.722092207,0.556483429,0.499890868,0.827277222,0.526454411,0.606456828,0.742783448,0.41172087,0.589925739,0.293237106,0.463422825,0.606889655,0,0,1,0,0,0,1,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1028,1,1,0.2,0,0.464060207,7,0.676103064,0.459653314,0.345783936,0.49666319,0.796759651,0.51251474,0.313803653,0.207488614,0.756998478,0.254276273,0.652287054,0.407210291,0,0,0,1,0,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1029,0,0,0.4,0,0.384136399,7,0.681082434,0.335473924,0.559420494,0.675959465,0.826806578,0.6106178,0.492783453,0.462544721,0.415572741,0.596339938,0.504832491,0.390438075,0,0,0,1,0,0,0,1,0,0,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1030,1,0,0.7,0,0.580635143,7,0.741512806,0.683438981,0.349621818,0.457253761,0.840113052,0.057896193,0.189835634,0.373725139,0.562168288,0.62126095,0.601324156,0.326139761,0,0,0,0,0,0,1,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1031,1,0,0.9,0,0.498333803,7,0.504647605,0.562251655,0.588378252,0.211609406,0.582538003,0.728316878,0.76706808,0.492883246,0.575742704,0.599730148,0.480676129,0.084463219,0,0,0,0,1,0,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1032,1,1,0.7,0,0.512869096,7,0.552328818,0.474356346,0.426326171,0.797637486,0.501154997,0.658817698,0.474779128,0.829670543,0.872189617,0.540869538,0.177311173,0.456301605,1,0,0,1,0,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1033,1,0,1,1,0.299135295,7,0.619459322,0.350849576,0.428092489,0.5027817,0.555715744,0.780315085,0.375929125,0.417536399,0.533435761,0.369812851,1,0.567965563,0,1,1,0,0,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1034,1,1,0.3,0,0.693466389,7,0.345246601,0.622518615,0.465918229,0.770601442,0.468610172,0.551814362,0.620249213,0.496987404,0.464913612,0.309248669,0.262876509,0.67313088,0,0,0,0,0,1,0,0,0,0,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1035,0,0,0.1,0,0.417194119,7,0.823023787,0.880918814,0.715788707,0.650259649,0.441711061,0.646582158,0.568013235,0.7407344,0.552049527,0.633058533,0.138346047,0.599824733,0,1,0,1,1,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1036,1,0,0.9,0,0.478378316,7,0.327708539,0.65986043,0.672369941,0.316611845,0.879248541,0.309188527,0.475610317,0.132507895,0.577458852,0.329086044,0.541517498,0.408774525,0,0,0,0,0,0,0,0,1,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1037,1,0,1,0,0.506964586,7,0.449044662,0.533440766,0.768593888,0.426012679,0.561214658,0.487956634,0.542693907,0.380990361,0.373650542,0.379408367,0.745337864,0.582562765,0,1,0,0,1,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1038,1,0,0.8,0,0.317971846,7,0.561297384,0.637294047,0.764119615,0.668089113,0.839117849,0.348501915,0.420541433,0.170742921,0.221003129,0.653945381,0.869702063,0.388228965,1,0,0,0,0,0,1,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1039,0,0,0.3,0,0.355600263,7,0.933017393,0.778409616,0.451165843,0.66873504,0.761124392,0.521081746,0.633008141,0.635805515,0.758848486,1,0.246562642,0.797056002,0,0,1,0,0,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1040,1,1,0.8,0,0.528965498,7,0.909954067,0.398592198,0.435627933,0.354350089,0.771565476,0.487953046,0.525718539,0.465507177,0.447872312,0.285691773,0.417057583,0.580117834,0,0,0,1,0,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1041,1,1,0.2,0,0.448343691,7,0.776110097,0.095398259,0.587235122,0.70005865,0.528495086,0.642423445,0.476132803,0.67388778,0.501130243,0.085641561,0.443786263,0.040735327,0,1,0,0,1,1,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1042,1,0,0,0,0.406797582,7,0.466127707,0.946077329,0.377700462,0.677757516,0.339417539,0.73637994,0.383060548,0.328704262,0.55589503,0.963953243,0.553661365,0.552968846,0,0,0,0,0,1,0,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1043,0,0,0.4,0,0.160410636,7,0.645953783,0.717548415,0.546958593,1,0.707528429,0.645235878,0.66555779,0.703792147,0.287538447,0.516469688,0.461965081,0.454376456,0,0,1,0,0,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1044,1,0,0.3,0,0.371389302,7,0.624686498,0.620898589,0.774949028,0.360411223,0.789151282,0.620290532,0.55173712,0.158783919,0.440513943,0.532608827,0.665738355,0.525234724,1,0,0,0,0,0,0,1,0,0,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1045,1,0,0.8,1,0.3960288,7,0.552790968,0.339763376,0.255257976,0.501346609,0.896877898,0.868546259,0.519718057,0.591591062,0.561593146,0.91014635,0.232577452,0.454750815,0,0,0,0,1,0,0,0,0,1,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1046,1,0,0.9,1,0.277487305,7,0.742142253,0.394866156,0.5516968,0.749786872,0.748363401,0.678235458,0.498596534,0.599268112,0.196322761,0.724680855,0.60052941,0.551312661,0,0,0,0,0,0,0,0,0,1,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1047,0,0,0.7,0,0.518355041,7,0.479553401,0.478994241,0.72524396,0.496616458,0.708017623,0.693084966,0.642844504,0.854087391,0.656687891,0.702470699,0.880460424,0.372180224,0,0,0,0,0,0,0,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1048,0,1,0.9,1,0.498097019,7,0.790811416,0.603445825,0.058932395,0.606559796,0.741082815,0.73976981,0.616309149,0.782405242,0.553513606,0.763153344,0.28658365,0.85018127,1,0,0,0,1,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1049,1,0,0.8,1,0.394551007,7,0.493156601,0.50575588,0.272225923,0.713775054,0.944014182,0.491724903,0.406739978,0.593422961,0.695282665,0.819439224,0.721244341,0.388115732,0,1,0,1,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1050,0,1,0.9,0,0.60640128,7,0.314450833,0.685833481,0.555922699,0.332554609,0.445920279,0.737423347,0.880709601,0.170475274,0.670448612,0.571770822,0.053438668,0.316869177,0,0,0,0,1,1,0,0,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1051,0,0,0.5,0,0.764869784,7,0.399990354,0.551866645,0.872786048,0.761377931,0.66179518,0.350183943,0.849997648,0.064948787,0.23979993,0.943443155,0.324499873,0.415818487,0,1,1,1,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1052,0,0,1,1,0.547631751,7,0.734758305,0.665543839,0.839690671,0.466092705,0.902274757,0.802676314,0.409567882,0.121710021,0.894334676,1,0.626122182,0.360779505,0,0,0,0,0,0,0,0,0,1,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
